RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
0;0;0;1;40;RandomWalkRobot;1;45;25;1.0;0.0;0.0;0;0
0;0;25;1;40;RandomWalkRobot;1;45;25;1.0;0.0;3100.0;31;21
0;0;50;1;40;RandomWalkRobot;1;45;25;1.0;0.0;3700.0;37;42
0;0;75;1;40;RandomWalkRobot;1;45;25;1.0;0.0;6200.0;62;64
0;0;100;1;40;RandomWalkRobot;1;45;25;1.0;0.0;6300.0;63;88
0;0;125;1;40;RandomWalkRobot;1;45;25;1.0;0.0;6800.0;68;108
0;0;150;1;40;RandomWalkRobot;1;45;25;1.0;0.0;8500.0;85;131
0;0;175;1;40;RandomWalkRobot;1;45;25;1.0;0.0;10300.0;103;154
0;0;200;1;40;RandomWalkRobot;1;45;25;1.0;0.0;12500.0;125;178
0;0;225;1;40;RandomWalkRobot;1;45;25;1.0;0.0;14300.0;143;198
0;0;250;1;40;RandomWalkRobot;1;45;25;1.0;0.0;15200.0;152;215
0;0;275;1;40;RandomWalkRobot;1;45;25;1.0;0.0;15600.0;156;234
0;0;300;1;40;RandomWalkRobot;1;45;25;1.0;0.0;15600.0;156;253
0;0;325;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16200.0;162;271
0;0;350;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16400.0;164;288
0;0;375;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;306
0;0;400;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;331
0;0;425;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;355
0;0;450;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;376
0;0;475;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;394
0;0;500;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;411
0;0;525;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;430
0;0;550;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;447
0;0;575;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;466
0;0;600;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;484
0;0;625;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16500.0;165;500
0;0;650;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16800.0;168;518
0;0;675;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;537
0;0;700;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;555
0;0;725;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;574
0;0;750;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;593
0;0;775;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;610
0;0;800;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;633
0;0;825;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;656
0;0;850;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;678
0;0;875;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;700
0;0;900;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;721
0;0;925;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;737
0;0;950;1;40;RandomWalkRobot;1;45;25;1.0;0.0;16900.0;169;755
