RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
0;0;0;1;40;RandomWalkRobot;1;45;50;1.0;0.0;0.0;0;0
0;0;25;1;40;RandomWalkRobot;1;45;50;1.0;0.0;2.1875;35;19
0;0;50;1;40;RandomWalkRobot;1;45;50;1.0;0.0;3.0;48;38
0;0;75;1;40;RandomWalkRobot;1;45;50;1.0;0.0;3.125;50;57
0;0;100;1;40;RandomWalkRobot;1;45;50;1.0;0.0;3.4375000000000004;55;77
0;0;125;1;40;RandomWalkRobot;1;45;50;1.0;0.0;4.5;72;95
0;0;150;1;40;RandomWalkRobot;1;45;50;1.0;0.0;5.8125;93;110
0;0;175;1;40;RandomWalkRobot;1;45;50;1.0;0.0;6.4375;103;125
0;0;200;1;40;RandomWalkRobot;1;45;50;1.0;0.0;7.875;126;146
0;0;225;1;40;RandomWalkRobot;1;45;50;1.0;0.0;8.3125;133;163
0;0;250;1;40;RandomWalkRobot;1;45;50;1.0;0.0;8.875;142;182
0;0;275;1;40;RandomWalkRobot;1;45;50;1.0;0.0;10.4375;167;202
0;0;300;1;40;RandomWalkRobot;1;45;50;1.0;0.0;11.5;184;220
0;0;325;1;40;RandomWalkRobot;1;45;50;1.0;0.0;11.6875;187;238
0;0;350;1;40;RandomWalkRobot;1;45;50;1.0;0.0;12.75;204;259
0;0;375;1;40;RandomWalkRobot;1;45;50;1.0;0.0;13.1875;211;274
0;0;400;1;40;RandomWalkRobot;1;45;50;1.0;0.0;13.9375;223;292
0;0;425;1;40;RandomWalkRobot;1;45;50;1.0;0.0;15.25;244;311
0;0;450;1;40;RandomWalkRobot;1;45;50;1.0;0.0;16.8125;269;331
0;0;475;1;40;RandomWalkRobot;1;45;50;1.0;0.0;17.125;274;353
0;0;500;1;40;RandomWalkRobot;1;45;50;1.0;0.0;17.375;278;375
0;0;525;1;40;RandomWalkRobot;1;45;50;1.0;0.0;18.375;294;392
0;0;550;1;40;RandomWalkRobot;1;45;50;1.0;0.0;19.0;304;413
0;0;575;1;40;RandomWalkRobot;1;45;50;1.0;0.0;19.3125;309;435
0;0;600;1;40;RandomWalkRobot;1;45;50;1.0;0.0;19.3125;309;448
0;0;625;1;40;RandomWalkRobot;1;45;50;1.0;0.0;19.5625;313;467
0;0;650;1;40;RandomWalkRobot;1;45;50;1.0;0.0;21.125;338;485
0;0;675;1;40;RandomWalkRobot;1;45;50;1.0;0.0;22.125;354;506
0;0;700;1;40;RandomWalkRobot;1;45;50;1.0;0.0;23.375;374;523
0;0;725;1;40;RandomWalkRobot;1;45;50;1.0;0.0;23.5625;377;539
0;0;750;1;40;RandomWalkRobot;1;45;50;1.0;0.0;24.4375;391;558
0;0;775;1;40;RandomWalkRobot;1;45;50;1.0;0.0;24.8125;397;573
0;0;800;1;40;RandomWalkRobot;1;45;50;1.0;0.0;24.8125;397;590
0;0;825;1;40;RandomWalkRobot;1;45;50;1.0;0.0;24.8125;397;604
0;0;850;1;40;RandomWalkRobot;1;45;50;1.0;0.0;25.25;404;622
0;0;875;1;40;RandomWalkRobot;1;45;50;1.0;0.0;25.25;404;641
0;0;900;1;40;RandomWalkRobot;1;45;50;1.0;0.0;25.874999999999996;414;664
0;0;925;1;40;RandomWalkRobot;1;45;50;1.0;0.0;25.937500000000004;415;686
0;0;950;1;40;RandomWalkRobot;1;45;50;1.0;0.0;25.937500000000004;415;706
0;0;975;1;40;RandomWalkRobot;1;45;50;1.0;0.0;26.187500000000004;419;724
0;0;1000;1;40;RandomWalkRobot;1;45;50;1.0;0.0;27.125;434;743
2;0;0;1;40;RandomWalkRobot;1;45;50;1.0;0.25;0.0;0;0
2;0;25;1;40;RandomWalkRobot;1;45;50;1.0;0.25;2.1875;35;19
2;0;50;1;40;RandomWalkRobot;1;45;50;1.0;0.25;3.0;48;38
2;0;75;1;40;RandomWalkRobot;1;45;50;1.0;0.25;3.125;50;57
2;0;100;1;40;RandomWalkRobot;1;45;50;1.0;0.25;3.4375000000000004;55;77
2;0;125;1;40;RandomWalkRobot;1;45;50;1.0;0.25;4.5;72;95
2;0;150;1;40;RandomWalkRobot;1;45;50;1.0;0.25;5.8125;93;110
2;0;175;1;40;RandomWalkRobot;1;45;50;1.0;0.25;6.4375;103;125
2;0;200;1;40;RandomWalkRobot;1;45;50;1.0;0.25;7.875;126;146
2;0;225;1;40;RandomWalkRobot;1;45;50;1.0;0.25;8.3125;133;163
2;0;250;1;40;RandomWalkRobot;1;45;50;1.0;0.25;8.875;142;182
2;0;275;1;40;RandomWalkRobot;1;45;50;1.0;0.25;10.4375;167;202
2;0;300;1;40;RandomWalkRobot;1;45;50;1.0;0.25;11.5;184;220
2;0;325;1;40;RandomWalkRobot;1;45;50;1.0;0.25;11.6875;187;238
2;0;350;1;40;RandomWalkRobot;1;45;50;1.0;0.25;12.75;204;259
2;0;375;1;40;RandomWalkRobot;1;45;50;1.0;0.25;13.1875;211;274
2;0;400;1;40;RandomWalkRobot;1;45;50;1.0;0.25;13.9375;223;292
2;0;425;1;40;RandomWalkRobot;1;45;50;1.0;0.25;15.25;244;311
2;0;450;1;40;RandomWalkRobot;1;45;50;1.0;0.25;16.8125;269;331
2;0;475;1;40;RandomWalkRobot;1;45;50;1.0;0.25;17.125;274;353
2;0;500;1;40;RandomWalkRobot;1;45;50;1.0;0.25;17.375;278;375
2;0;525;1;40;RandomWalkRobot;1;45;50;1.0;0.25;18.375;294;392
