RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
2;0;0;1;40;RandomWalkRobot;1;45;51;1.0;0.25;0.0;0;0
2;0;25;1;40;RandomWalkRobot;1;45;51;1.0;0.25;1.875;30;20
2;0;50;1;40;RandomWalkRobot;1;45;51;1.0;0.25;2.9375;47;37
2;0;75;1;40;RandomWalkRobot;1;45;51;1.0;0.25;3.0625;49;49
2;0;100;1;40;RandomWalkRobot;1;45;51;1.0;0.25;4.0;64;68
2;0;125;1;40;RandomWalkRobot;1;45;51;1.0;0.25;4.5;72;86
2;0;150;1;40;RandomWalkRobot;1;45;51;1.0;0.25;5.25;84;104
2;0;175;1;40;RandomWalkRobot;1;45;51;1.0;0.25;6.875000000000001;110;121
2;0;200;1;40;RandomWalkRobot;1;45;51;1.0;0.25;7.062499999999999;113;138
2;0;225;1;40;RandomWalkRobot;1;45;51;1.0;0.25;7.375;118;156
2;0;250;1;40;RandomWalkRobot;1;45;51;1.0;0.25;7.4375;119;175
2;0;275;1;40;RandomWalkRobot;1;45;51;1.0;0.25;7.4375;119;197
2;0;300;1;40;RandomWalkRobot;1;45;51;1.0;0.25;8.0;128;213
2;0;325;1;40;RandomWalkRobot;1;45;51;1.0;0.25;8.625;138;232
2;0;350;1;40;RandomWalkRobot;1;45;51;1.0;0.25;8.75;140;251
2;0;375;1;40;RandomWalkRobot;1;45;51;1.0;0.25;9.5;152;270
2;0;400;1;40;RandomWalkRobot;1;45;51;1.0;0.25;10.4375;167;286
2;0;425;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.0625;177;305
2;0;450;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.125;178;323
2;0;475;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.25;180;333
2;0;500;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.25;180;351
2;0;525;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.5;184;367
2;0;550;1;40;RandomWalkRobot;1;45;51;1.0;0.25;11.9375;191;384
2;0;575;1;40;RandomWalkRobot;1;45;51;1.0;0.25;12.812499999999998;205;402
2;0;600;1;40;RandomWalkRobot;1;45;51;1.0;0.25;13.25;212;424
2;0;625;1;40;RandomWalkRobot;1;45;51;1.0;0.25;14.9375;239;442
2;0;650;1;40;RandomWalkRobot;1;45;51;1.0;0.25;15.437500000000002;247;460
2;0;675;1;40;RandomWalkRobot;1;45;51;1.0;0.25;16.1875;259;475
2;0;700;1;40;RandomWalkRobot;1;45;51;1.0;0.25;17.75;284;493
2;0;725;1;40;RandomWalkRobot;1;45;51;1.0;0.25;18.9375;303;506
2;0;750;1;40;RandomWalkRobot;1;45;51;1.0;0.25;20.125;322;522
2;0;775;1;40;RandomWalkRobot;1;45;51;1.0;0.25;22.375;358;541
2;0;800;1;40;RandomWalkRobot;1;45;51;1.0;0.25;22.75;364;559
2;0;825;1;40;RandomWalkRobot;1;45;51;1.0;0.25;23.25;372;576
2;0;850;1;40;RandomWalkRobot;1;45;51;1.0;0.25;25.3125;405;595
2;0;875;1;40;RandomWalkRobot;1;45;51;1.0;0.25;26.5625;425;606
2;0;900;1;40;RandomWalkRobot;1;45;51;1.0;0.25;26.5625;425;612
2;0;925;1;40;RandomWalkRobot;1;45;51;1.0;0.25;26.5625;425;619
2;0;950;1;40;RandomWalkRobot;1;45;51;1.0;0.25;26.875;430;632
2;0;975;1;40;RandomWalkRobot;1;45;51;1.0;0.25;27.0;432;645
2;0;1000;1;40;RandomWalkRobot;1;45;51;1.0;0.25;27.0;432;659
1;0;0;1;40;RandomWalkRobot;1;45;51;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;51;1.0;0.1;1.875;30;20
1;0;50;1;40;RandomWalkRobot;1;45;51;1.0;0.1;2.9375;47;37
1;0;75;1;40;RandomWalkRobot;1;45;51;1.0;0.1;3.0625;49;49
1;0;100;1;40;RandomWalkRobot;1;45;51;1.0;0.1;4.0;64;68
1;0;125;1;40;RandomWalkRobot;1;45;51;1.0;0.1;4.5;72;86
1;0;150;1;40;RandomWalkRobot;1;45;51;1.0;0.1;5.25;84;104
1;0;175;1;40;RandomWalkRobot;1;45;51;1.0;0.1;6.875000000000001;110;121
1;0;200;1;40;RandomWalkRobot;1;45;51;1.0;0.1;7.062499999999999;113;138
1;0;225;1;40;RandomWalkRobot;1;45;51;1.0;0.1;7.375;118;156
1;0;250;1;40;RandomWalkRobot;1;45;51;1.0;0.1;7.4375;119;175
1;0;275;1;40;RandomWalkRobot;1;45;51;1.0;0.1;7.4375;119;197
