RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
1;0;0;1;40;RandomWalkRobot;1;45;9;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;9;1.0;0.1;1.4375;23;21
1;0;50;1;40;RandomWalkRobot;1;45;9;1.0;0.1;2.625;42;44
1;0;75;1;40;RandomWalkRobot;1;45;9;1.0;0.1;2.75;44;66
1;0;100;1;40;RandomWalkRobot;1;45;9;1.0;0.1;3.25;52;86
1;0;125;1;40;RandomWalkRobot;1;45;9;1.0;0.1;4.6875;75;109
1;0;150;1;40;RandomWalkRobot;1;45;9;1.0;0.1;4.6875;75;133
1;0;175;1;40;RandomWalkRobot;1;45;9;1.0;0.1;4.875;78;153
1;0;200;1;40;RandomWalkRobot;1;45;9;1.0;0.1;5.0625;81;176
1;0;225;1;40;RandomWalkRobot;1;45;9;1.0;0.1;6.1875;99;199
1;0;250;1;40;RandomWalkRobot;1;45;9;1.0;0.1;7.8125;125;221
1;0;275;1;40;RandomWalkRobot;1;45;9;1.0;0.1;9.1875;147;244
1;0;300;1;40;RandomWalkRobot;1;45;9;1.0;0.1;9.4375;151;266
1;0;325;1;40;RandomWalkRobot;1;45;9;1.0;0.1;9.5625;153;289
1;0;350;1;40;RandomWalkRobot;1;45;9;1.0;0.1;10.3125;165;313
1;0;375;1;40;RandomWalkRobot;1;45;9;1.0;0.1;10.75;172;337
1;0;400;1;40;RandomWalkRobot;1;45;9;1.0;0.1;10.875;174;353
1;0;425;1;40;RandomWalkRobot;1;45;9;1.0;0.1;11.5;184;377
1;0;450;1;40;RandomWalkRobot;1;45;9;1.0;0.1;13.125;210;401
1;0;475;1;40;RandomWalkRobot;1;45;9;1.0;0.1;13.750000000000002;220;417
1;0;500;1;40;RandomWalkRobot;1;45;9;1.0;0.1;14.000000000000002;224;436
1;0;525;1;40;RandomWalkRobot;1;45;9;1.0;0.1;14.124999999999998;226;454
1;0;550;1;40;RandomWalkRobot;1;45;9;1.0;0.1;14.4375;231;474
1;0;575;1;40;RandomWalkRobot;1;45;9;1.0;0.1;14.8125;237;492
1;0;600;1;40;RandomWalkRobot;1;45;9;1.0;0.1;16.0625;257;516
1;0;625;1;40;RandomWalkRobot;1;45;9;1.0;0.1;16.25;260;540
1;0;650;1;40;RandomWalkRobot;1;45;9;1.0;0.1;16.25;260;561
1;0;675;1;40;RandomWalkRobot;1;45;9;1.0;0.1;16.25;260;579
1;0;700;1;40;RandomWalkRobot;1;45;9;1.0;0.1;16.25;260;598
