RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
1;0;0;1;40;RandomWalkRobot;1;45;4;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;4;1.0;0.1;1.5625;25;22
1;0;50;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.0625;49;42
1;0;75;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.5624999999999996;57;66
1;0;100;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.5624999999999996;57;90
1;0;125;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.5624999999999996;57;114
1;0;150;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.6249999999999996;58;136
1;0;175;1;40;RandomWalkRobot;1;45;4;1.0;0.1;3.6249999999999996;58;160
1;0;200;1;40;RandomWalkRobot;1;45;4;1.0;0.1;4.375;70;182
1;0;225;1;40;RandomWalkRobot;1;45;4;1.0;0.1;5.5;88;202
1;0;250;1;40;RandomWalkRobot;1;45;4;1.0;0.1;7.4375;119;219
1;0;275;1;40;RandomWalkRobot;1;45;4;1.0;0.1;8.8125;141;238
1;0;300;1;40;RandomWalkRobot;1;45;4;1.0;0.1;9.0625;145;258
1;0;325;1;40;RandomWalkRobot;1;45;4;1.0;0.1;10.25;164;276
1;0;350;1;40;RandomWalkRobot;1;45;4;1.0;0.1;10.625;170;296
1;0;375;1;40;RandomWalkRobot;1;45;4;1.0;0.1;10.6875;171;317
1;0;400;1;40;RandomWalkRobot;1;45;4;1.0;0.1;11.4375;183;333
1;0;425;1;40;RandomWalkRobot;1;45;4;1.0;0.1;12.125;194;353
1;0;450;1;40;RandomWalkRobot;1;45;4;1.0;0.1;13.4375;215;370
1;0;475;1;40;RandomWalkRobot;1;45;4;1.0;0.1;13.9375;223;389
1;0;500;1;40;RandomWalkRobot;1;45;4;1.0;0.1;14.374999999999998;230;411
1;0;525;1;40;RandomWalkRobot;1;45;4;1.0;0.1;15.0625;241;427
1;0;550;1;40;RandomWalkRobot;1;45;4;1.0;0.1;15.25;244;441
1;0;575;1;40;RandomWalkRobot;1;45;4;1.0;0.1;15.75;252;458
1;0;600;1;40;RandomWalkRobot;1;45;4;1.0;0.1;15.875;254;478
1;0;625;1;40;RandomWalkRobot;1;45;4;1.0;0.1;17.125;274;497
1;0;650;1;40;RandomWalkRobot;1;45;4;1.0;0.1;17.875;286;517
1;0;675;1;40;RandomWalkRobot;1;45;4;1.0;0.1;18.5;296;537
1;0;700;1;40;RandomWalkRobot;1;45;4;1.0;0.1;20.125;322;554
1;0;725;1;40;RandomWalkRobot;1;45;4;1.0;0.1;20.8125;333;571
1;0;750;1;40;RandomWalkRobot;1;45;4;1.0;0.1;21.4375;343;588
1;0;775;1;40;RandomWalkRobot;1;45;4;1.0;0.1;22.6875;363;607
1;0;800;1;40;RandomWalkRobot;1;45;4;1.0;0.1;24.25;388;626
1;0;825;1;40;RandomWalkRobot;1;45;4;1.0;0.1;24.6875;395;642
1;0;850;1;40;RandomWalkRobot;1;45;4;1.0;0.1;25.874999999999996;414;661
1;0;875;1;40;RandomWalkRobot;1;45;4;1.0;0.1;26.3125;421;681
1;0;900;1;40;RandomWalkRobot;1;45;4;1.0;0.1;27.187499999999996;435;698
1;0;925;1;40;RandomWalkRobot;1;45;4;1.0;0.1;27.437499999999996;439;715
1;0;950;1;40;RandomWalkRobot;1;45;4;1.0;0.1;28.4375;455;729
1;0;975;1;40;RandomWalkRobot;1;45;4;1.0;0.1;28.5625;457;749
