RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
0;0;0;1;40;RandomWalkRobot;1;45;15;1.0;0.0;0.0;0;0
0;0;25;1;40;RandomWalkRobot;1;45;15;1.0;0.0;3100.0;31;19
0;0;50;1;40;RandomWalkRobot;1;45;15;1.0;0.0;4400.0;44;41
0;0;75;1;40;RandomWalkRobot;1;45;15;1.0;0.0;5200.0;52;61
0;0;100;1;40;RandomWalkRobot;1;45;15;1.0;0.0;6100.0;61;78
0;0;125;1;40;RandomWalkRobot;1;45;15;1.0;0.0;6300.0;63;96
0;0;150;1;40;RandomWalkRobot;1;45;15;1.0;0.0;6800.0;68;114
0;0;175;1;40;RandomWalkRobot;1;45;15;1.0;0.0;6800.0;68;133
0;0;200;1;40;RandomWalkRobot;1;45;15;1.0;0.0;6800.0;68;149
0;0;225;1;40;RandomWalkRobot;1;45;15;1.0;0.0;7900.0;79;172
0;0;250;1;40;RandomWalkRobot;1;45;15;1.0;0.0;9000.0;90;190
0;0;275;1;40;RandomWalkRobot;1;45;15;1.0;0.0;10200.0;102;212
0;0;300;1;40;RandomWalkRobot;1;45;15;1.0;0.0;11500.0;115;228
0;0;325;1;40;RandomWalkRobot;1;45;15;1.0;0.0;13700.0;137;246
0;0;350;1;40;RandomWalkRobot;1;45;15;1.0;0.0;15000.0;150;264
0;0;375;1;40;RandomWalkRobot;1;45;15;1.0;0.0;16200.0;162;286
0;0;400;1;40;RandomWalkRobot;1;45;15;1.0;0.0;17100.0;171;308
0;0;425;1;40;RandomWalkRobot;1;45;15;1.0;0.0;19100.0;191;325
0;0;450;1;40;RandomWalkRobot;1;45;15;1.0;0.0;21100.0;211;343
0;0;475;1;40;RandomWalkRobot;1;45;15;1.0;0.0;22400.0;224;363
0;0;500;1;40;RandomWalkRobot;1;45;15;1.0;0.0;24200.0;242;381
0;0;525;1;40;RandomWalkRobot;1;45;15;1.0;0.0;25700.0;257;397
0;0;550;1;40;RandomWalkRobot;1;45;15;1.0;0.0;27000.0;270;415
0;0;575;1;40;RandomWalkRobot;1;45;15;1.0;0.0;27400.0;274;431
0;0;600;1;40;RandomWalkRobot;1;45;15;1.0;0.0;27400.0;274;449
0;0;625;1;40;RandomWalkRobot;1;45;15;1.0;0.0;27900.0;279;462
0;0;650;1;40;RandomWalkRobot;1;45;15;1.0;0.0;28400.0;284;480
0;0;675;1;40;RandomWalkRobot;1;45;15;1.0;0.0;29300.0;293;500
0;0;700;1;40;RandomWalkRobot;1;45;15;1.0;0.0;31000.0;310;515
0;0;725;1;40;RandomWalkRobot;1;45;15;1.0;0.0;31300.0;313;530
0;0;750;1;40;RandomWalkRobot;1;45;15;1.0;0.0;31900.0;319;546
0;0;775;1;40;RandomWalkRobot;1;45;15;1.0;0.0;32800.0;328;562
0;0;800;1;40;RandomWalkRobot;1;45;15;1.0;0.0;32900.0;329;572
0;0;825;1;40;RandomWalkRobot;1;45;15;1.0;0.0;32900.0;329;583
0;0;850;1;40;RandomWalkRobot;1;45;15;1.0;0.0;33000.0;330;599
