RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
0;0;0;1;40;RandomWalkRobot;1;45;3;1.0;0.0;0.0;0;0
0;0;25;1;40;RandomWalkRobot;1;45;3;1.0;0.0;1.9375;31;21
0;0;50;1;40;RandomWalkRobot;1;45;3;1.0;0.0;3.4375000000000004;55;43
0;0;75;1;40;RandomWalkRobot;1;45;3;1.0;0.0;4.5;72;63
0;0;100;1;40;RandomWalkRobot;1;45;3;1.0;0.0;6.0625;97;83
0;0;125;1;40;RandomWalkRobot;1;45;3;1.0;0.0;7.062499999999999;113;105
0;0;150;1;40;RandomWalkRobot;1;45;3;1.0;0.0;8.375;134;125
0;0;175;1;40;RandomWalkRobot;1;45;3;1.0;0.0;8.875;142;139
0;0;200;1;40;RandomWalkRobot;1;45;3;1.0;0.0;9.25;148;156
0;0;225;1;40;RandomWalkRobot;1;45;3;1.0;0.0;10.25;164;174
0;0;250;1;40;RandomWalkRobot;1;45;3;1.0;0.0;11.6875;187;193
0;0;275;1;40;RandomWalkRobot;1;45;3;1.0;0.0;12.375;198;216
0;0;300;1;40;RandomWalkRobot;1;45;3;1.0;0.0;12.625;202;236
0;0;325;1;40;RandomWalkRobot;1;45;3;1.0;0.0;13.6875;219;254
0;0;350;1;40;RandomWalkRobot;1;45;3;1.0;0.0;14.3125;229;271
0;0;375;1;40;RandomWalkRobot;1;45;3;1.0;0.0;14.625;234;287
0;0;400;1;40;RandomWalkRobot;1;45;3;1.0;0.0;14.75;236;302
0;0;425;1;40;RandomWalkRobot;1;45;3;1.0;0.0;14.75;236;316
0;0;450;1;40;RandomWalkRobot;1;45;3;1.0;0.0;14.8125;237;337
0;0;475;1;40;RandomWalkRobot;1;45;3;1.0;0.0;15.125;242;356
0;0;500;1;40;RandomWalkRobot;1;45;3;1.0;0.0;15.125;242;379
0;0;525;1;40;RandomWalkRobot;1;45;3;1.0;0.0;15.187500000000002;243;401
0;0;550;1;40;RandomWalkRobot;1;45;3;1.0;0.0;15.187500000000002;243;424
0;0;575;1;40;RandomWalkRobot;1;45;3;1.0;0.0;15.25;244;444
0;0;600;1;40;RandomWalkRobot;1;45;3;1.0;0.0;16.1875;259;461
0;0;625;1;40;RandomWalkRobot;1;45;3;1.0;0.0;17.875;286;478
0;0;650;1;40;RandomWalkRobot;1;45;3;1.0;0.0;18.875;302;498
0;0;675;1;40;RandomWalkRobot;1;45;3;1.0;0.0;18.9375;303;518
0;0;700;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.0;304;535
0;0;725;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.3125;309;553
0;0;750;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.375;310;572
0;0;775;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.375;310;594
0;0;800;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.375;310;616
0;0;825;1;40;RandomWalkRobot;1;45;3;1.0;0.0;19.5;312;632
0;0;850;1;40;RandomWalkRobot;1;45;3;1.0;0.0;20.25;324;654
0;0;875;1;40;RandomWalkRobot;1;45;3;1.0;0.0;22.125;354;675
0;0;900;1;40;RandomWalkRobot;1;45;3;1.0;0.0;23.0625;369;693
0;0;925;1;40;RandomWalkRobot;1;45;3;1.0;0.0;23.8125;381;712
0;0;950;1;40;RandomWalkRobot;1;45;3;1.0;0.0;24.0625;385;730
0;0;975;1;40;RandomWalkRobot;1;45;3;1.0;0.0;24.3125;389;752
0;0;1000;1;40;RandomWalkRobot;1;45;3;1.0;0.0;25.1875;403;774
1;0;0;1;40;RandomWalkRobot;1;45;3;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;3;1.0;0.1;1.9375;31;21
1;0;50;1;40;RandomWalkRobot;1;45;3;1.0;0.1;3.4375000000000004;55;43
1;0;75;1;40;RandomWalkRobot;1;45;3;1.0;0.1;4.5;72;63
1;0;100;1;40;RandomWalkRobot;1;45;3;1.0;0.1;6.0625;97;83
1;0;125;1;40;RandomWalkRobot;1;45;3;1.0;0.1;7.062499999999999;113;105
1;0;150;1;40;RandomWalkRobot;1;45;3;1.0;0.1;8.375;134;125
1;0;175;1;40;RandomWalkRobot;1;45;3;1.0;0.1;8.875;142;139
1;0;200;1;40;RandomWalkRobot;1;45;3;1.0;0.1;9.25;148;156
1;0;225;1;40;RandomWalkRobot;1;45;3;1.0;0.1;10.25;164;174
1;0;250;1;40;RandomWalkRobot;1;45;3;1.0;0.1;11.6875;187;193
1;0;275;1;40;RandomWalkRobot;1;45;3;1.0;0.1;12.375;198;216
1;0;300;1;40;RandomWalkRobot;1;45;3;1.0;0.1;12.625;202;236
1;0;325;1;40;RandomWalkRobot;1;45;3;1.0;0.1;13.6875;219;254
1;0;350;1;40;RandomWalkRobot;1;45;3;1.0;0.1;14.3125;229;271
1;0;375;1;40;RandomWalkRobot;1;45;3;1.0;0.1;14.625;234;287
1;0;400;1;40;RandomWalkRobot;1;45;3;1.0;0.1;14.75;236;302
1;0;425;1;40;RandomWalkRobot;1;45;3;1.0;0.1;14.75;236;316
1;0;450;1;40;RandomWalkRobot;1;45;3;1.0;0.1;14.8125;237;337
1;0;475;1;40;RandomWalkRobot;1;45;3;1.0;0.1;15.125;242;356
1;0;500;1;40;RandomWalkRobot;1;45;3;1.0;0.1;15.125;242;379
1;0;525;1;40;RandomWalkRobot;1;45;3;1.0;0.1;15.187500000000002;243;401
1;0;550;1;40;RandomWalkRobot;1;45;3;1.0;0.1;15.187500000000002;243;424
1;0;575;1;40;RandomWalkRobot;1;45;3;1.0;0.1;15.25;244;444
1;0;600;1;40;RandomWalkRobot;1;45;3;1.0;0.1;16.1875;259;461
1;0;625;1;40;RandomWalkRobot;1;45;3;1.0;0.1;17.875;286;478
1;0;650;1;40;RandomWalkRobot;1;45;3;1.0;0.1;18.875;302;498
1;0;675;1;40;RandomWalkRobot;1;45;3;1.0;0.1;18.9375;303;518
1;0;700;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.0;304;535
1;0;725;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.3125;309;553
1;0;750;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.375;310;572
1;0;775;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.375;310;594
1;0;800;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.375;310;616
1;0;825;1;40;RandomWalkRobot;1;45;3;1.0;0.1;19.5;312;632
1;0;850;1;40;RandomWalkRobot;1;45;3;1.0;0.1;20.25;324;654
1;0;875;1;40;RandomWalkRobot;1;45;3;1.0;0.1;22.125;354;675
1;0;900;1;40;RandomWalkRobot;1;45;3;1.0;0.1;23.0625;369;693
1;0;925;1;40;RandomWalkRobot;1;45;3;1.0;0.1;23.8125;381;712
1;0;950;1;40;RandomWalkRobot;1;45;3;1.0;0.1;24.0625;385;730
1;0;975;1;40;RandomWalkRobot;1;45;3;1.0;0.1;24.3125;389;752
1;0;1000;1;40;RandomWalkRobot;1;45;3;1.0;0.1;25.1875;403;774
2;0;0;1;40;RandomWalkRobot;1;45;3;1.0;0.25;0.0;0;0
2;0;25;1;40;RandomWalkRobot;1;45;3;1.0;0.25;1.9375;31;21
2;0;50;1;40;RandomWalkRobot;1;45;3;1.0;0.25;3.4375000000000004;55;43
2;0;75;1;40;RandomWalkRobot;1;45;3;1.0;0.25;4.5;72;63
2;0;100;1;40;RandomWalkRobot;1;45;3;1.0;0.25;6.0625;97;83
2;0;125;1;40;RandomWalkRobot;1;45;3;1.0;0.25;7.062499999999999;113;105
2;0;150;1;40;RandomWalkRobot;1;45;3;1.0;0.25;8.375;134;125
2;0;175;1;40;RandomWalkRobot;1;45;3;1.0;0.25;8.875;142;139
2;0;200;1;40;RandomWalkRobot;1;45;3;1.0;0.25;9.25;148;156
2;0;225;1;40;RandomWalkRobot;1;45;3;1.0;0.25;10.25;164;174
2;0;250;1;40;RandomWalkRobot;1;45;3;1.0;0.25;11.6875;187;193
2;0;275;1;40;RandomWalkRobot;1;45;3;1.0;0.25;12.375;198;216
2;0;300;1;40;RandomWalkRobot;1;45;3;1.0;0.25;12.625;202;236
2;0;325;1;40;RandomWalkRobot;1;45;3;1.0;0.25;13.6875;219;254
2;0;350;1;40;RandomWalkRobot;1;45;3;1.0;0.25;14.3125;229;271
2;0;375;1;40;RandomWalkRobot;1;45;3;1.0;0.25;14.625;234;287
2;0;400;1;40;RandomWalkRobot;1;45;3;1.0;0.25;14.75;236;302
2;0;425;1;40;RandomWalkRobot;1;45;3;1.0;0.25;14.75;236;316
2;0;450;1;40;RandomWalkRobot;1;45;3;1.0;0.25;14.8125;237;337
2;0;475;1;40;RandomWalkRobot;1;45;3;1.0;0.25;15.125;242;356
2;0;500;1;40;RandomWalkRobot;1;45;3;1.0;0.25;15.125;242;379
2;0;525;1;40;RandomWalkRobot;1;45;3;1.0;0.25;15.187500000000002;243;401
2;0;550;1;40;RandomWalkRobot;1;45;3;1.0;0.25;15.187500000000002;243;424
2;0;575;1;40;RandomWalkRobot;1;45;3;1.0;0.25;15.25;244;444
2;0;600;1;40;RandomWalkRobot;1;45;3;1.0;0.25;16.1875;259;461
2;0;625;1;40;RandomWalkRobot;1;45;3;1.0;0.25;17.875;286;478
2;0;650;1;40;RandomWalkRobot;1;45;3;1.0;0.25;18.875;302;498
2;0;675;1;40;RandomWalkRobot;1;45;3;1.0;0.25;18.9375;303;518
2;0;700;1;40;RandomWalkRobot;1;45;3;1.0;0.25;19.0;304;535
2;0;725;1;40;RandomWalkRobot;1;45;3;1.0;0.25;19.3125;309;553
