RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
2;0;0;1;40;RandomWalkRobot;1;45;57;1.0;0.25;0.0;0;0
2;0;25;1;40;RandomWalkRobot;1;45;57;1.0;0.25;1.7500000000000002;28;20
2;0;50;1;40;RandomWalkRobot;1;45;57;1.0;0.25;2.4375;39;34
2;0;75;1;40;RandomWalkRobot;1;45;57;1.0;0.25;3.75;60;50
2;0;100;1;40;RandomWalkRobot;1;45;57;1.0;0.25;5.0;80;65
2;0;125;1;40;RandomWalkRobot;1;45;57;1.0;0.25;5.4375;87;83
2;0;150;1;40;RandomWalkRobot;1;45;57;1.0;0.25;5.9375;95;99
2;0;175;1;40;RandomWalkRobot;1;45;57;1.0;0.25;6.6875;107;119
2;0;200;1;40;RandomWalkRobot;1;45;57;1.0;0.25;7.375;118;139
2;0;225;1;40;RandomWalkRobot;1;45;57;1.0;0.25;7.5625;121;156
2;0;250;1;40;RandomWalkRobot;1;45;57;1.0;0.25;8.0625;129;174
2;0;275;1;40;RandomWalkRobot;1;45;57;1.0;0.25;8.0625;129;192
2;0;300;1;40;RandomWalkRobot;1;45;57;1.0;0.25;9.125;146;215
2;0;325;1;40;RandomWalkRobot;1;45;57;1.0;0.25;11.25;180;237
2;0;350;1;40;RandomWalkRobot;1;45;57;1.0;0.25;13.125;210;255
2;0;375;1;40;RandomWalkRobot;1;45;57;1.0;0.25;14.000000000000002;224;275
2;0;400;1;40;RandomWalkRobot;1;45;57;1.0;0.25;15.625;250;293
2;0;425;1;40;RandomWalkRobot;1;45;57;1.0;0.25;16.6875;267;313
2;0;450;1;40;RandomWalkRobot;1;45;57;1.0;0.25;17.9375;287;326
2;0;475;1;40;RandomWalkRobot;1;45;57;1.0;0.25;18.375;294;341
2;0;500;1;40;RandomWalkRobot;1;45;57;1.0;0.25;20.25;324;355
2;0;525;1;40;RandomWalkRobot;1;45;57;1.0;0.25;20.5;328;373
2;0;550;1;40;RandomWalkRobot;1;45;57;1.0;0.25;21.6875;347;391
2;0;575;1;40;RandomWalkRobot;1;45;57;1.0;0.25;22.5;360;411
2;0;600;1;40;RandomWalkRobot;1;45;57;1.0;0.25;22.875;366;433
2;0;625;1;40;RandomWalkRobot;1;45;57;1.0;0.25;23.25;372;456
2;0;650;1;40;RandomWalkRobot;1;45;57;1.0;0.25;24.0625;385;474
2;0;675;1;40;RandomWalkRobot;1;45;57;1.0;0.25;25.1875;403;494
2;0;700;1;40;RandomWalkRobot;1;45;57;1.0;0.25;26.25;420;512
2;0;725;1;40;RandomWalkRobot;1;45;57;1.0;0.25;27.0;432;533
2;0;750;1;40;RandomWalkRobot;1;45;57;1.0;0.25;27.3125;437;553
2;0;775;1;40;RandomWalkRobot;1;45;57;1.0;0.25;27.437499999999996;439;565
2;0;800;1;40;RandomWalkRobot;1;45;57;1.0;0.25;28.4375;455;584
2;0;825;1;40;RandomWalkRobot;1;45;57;1.0;0.25;28.625;458;600
2;0;850;1;40;RandomWalkRobot;1;45;57;1.0;0.25;29.312500000000004;469;620
2;0;875;1;40;RandomWalkRobot;1;45;57;1.0;0.25;30.1875;483;638
2;0;900;1;40;RandomWalkRobot;1;45;57;1.0;0.25;30.25;484;652
2;0;925;1;40;RandomWalkRobot;1;45;57;1.0;0.25;30.4375;487;663
2;0;950;1;40;RandomWalkRobot;1;45;57;1.0;0.25;30.875000000000004;494;683
