RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
1;0;0;1;40;RandomWalkRobot;1;45;11;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;11;1.0;0.1;1.625;26;23
1;0;50;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.1875;51;48
1;0;75;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.875;62;70
1;0;100;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.875;62;93
1;0;125;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.875;62;117
1;0;150;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.9375;63;141
1;0;175;1;40;RandomWalkRobot;1;45;11;1.0;0.1;3.9375;63;165
1;0;200;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.3125;69;183
1;0;225;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.3125;69;208
1;0;250;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.625;74;226
1;0;275;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.625;74;250
1;0;300;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.75;76;272
1;0;325;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;293
1;0;350;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;316
1;0;375;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;341
1;0;400;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;365
1;0;425;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;389
1;0;450;1;40;RandomWalkRobot;1;45;11;1.0;0.1;4.8125;77;414
1;0;475;1;40;RandomWalkRobot;1;45;11;1.0;0.1;5.25;84;435
1;0;500;1;40;RandomWalkRobot;1;45;11;1.0;0.1;6.812500000000001;109;460
1;0;525;1;40;RandomWalkRobot;1;45;11;1.0;0.1;8.1875;131;482
1;0;550;1;40;RandomWalkRobot;1;45;11;1.0;0.1;9.75;156;506
1;0;575;1;40;RandomWalkRobot;1;45;11;1.0;0.1;9.8125;157;530
1;0;600;1;40;RandomWalkRobot;1;45;11;1.0;0.1;9.875;158;554
1;0;625;1;40;RandomWalkRobot;1;45;11;1.0;0.1;9.875;158;578
1;0;650;1;40;RandomWalkRobot;1;45;11;1.0;0.1;9.9375;159;601
1;0;675;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0;160;624
1;0;700;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0;160;646
1;0;725;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0;160;664
1;0;750;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0625;161;687
1;0;775;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0625;161;710
1;0;800;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0625;161;734
1;0;825;1;40;RandomWalkRobot;1;45;11;1.0;0.1;10.0625;161;756
