RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
0;0;0;1;40;RandomWalkRobot;1;45;12;1.0;0.0;0.0;0;0
0;0;25;1;40;RandomWalkRobot;1;45;12;1.0;0.0;1.5;24;21
0;0;50;1;40;RandomWalkRobot;1;45;12;1.0;0.0;2.8125;45;41
0;0;75;1;40;RandomWalkRobot;1;45;12;1.0;0.0;3.9375;63;59
0;0;100;1;40;RandomWalkRobot;1;45;12;1.0;0.0;6.25;100;75
0;0;125;1;40;RandomWalkRobot;1;45;12;1.0;0.0;6.625;106;95
0;0;150;1;40;RandomWalkRobot;1;45;12;1.0;0.0;7.9375;127;112
0;0;175;1;40;RandomWalkRobot;1;45;12;1.0;0.0;8.5625;137;134
0;0;200;1;40;RandomWalkRobot;1;45;12;1.0;0.0;9.5625;153;158
0;0;225;1;40;RandomWalkRobot;1;45;12;1.0;0.0;9.5625;153;176
0;0;250;1;40;RandomWalkRobot;1;45;12;1.0;0.0;10.0625;161;194
0;0;275;1;40;RandomWalkRobot;1;45;12;1.0;0.0;10.6875;171;210
0;0;300;1;40;RandomWalkRobot;1;45;12;1.0;0.0;11.5625;185;232
0;0;325;1;40;RandomWalkRobot;1;45;12;1.0;0.0;13.0;208;250
0;0;350;1;40;RandomWalkRobot;1;45;12;1.0;0.0;13.875000000000002;222;270
0;0;375;1;40;RandomWalkRobot;1;45;12;1.0;0.0;14.374999999999998;230;287
0;0;400;1;40;RandomWalkRobot;1;45;12;1.0;0.0;15.687499999999998;251;306
0;0;425;1;40;RandomWalkRobot;1;45;12;1.0;0.0;15.75;252;324
0;0;450;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.0625;257;343
0;0;475;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.125;258;361
0;0;500;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.125;258;379
0;0;525;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.375;262;400
0;0;550;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.375;262;417
0;0;575;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.4375;263;434
0;0;600;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.4375;263;445
0;0;625;1;40;RandomWalkRobot;1;45;12;1.0;0.0;16.75;268;465
0;0;650;1;40;RandomWalkRobot;1;45;12;1.0;0.0;17.0;272;486
0;0;675;1;40;RandomWalkRobot;1;45;12;1.0;0.0;17.0;272;501
0;0;700;1;40;RandomWalkRobot;1;45;12;1.0;0.0;17.0;272;520
0;0;725;1;40;RandomWalkRobot;1;45;12;1.0;0.0;17.0625;273;542
0;0;750;1;40;RandomWalkRobot;1;45;12;1.0;0.0;18.0;288;561
0;0;775;1;40;RandomWalkRobot;1;45;12;1.0;0.0;19.1875;307;580
0;0;800;1;40;RandomWalkRobot;1;45;12;1.0;0.0;19.3125;309;597
0;0;825;1;40;RandomWalkRobot;1;45;12;1.0;0.0;20.0;320;619
0;0;850;1;40;RandomWalkRobot;1;45;12;1.0;0.0;20.0;320;637
0;0;875;1;40;RandomWalkRobot;1;45;12;1.0;0.0;20.5;328;659
0;0;900;1;40;RandomWalkRobot;1;45;12;1.0;0.0;21.125;338;677
0;0;925;1;40;RandomWalkRobot;1;45;12;1.0;0.0;21.3125;341;699
0;0;950;1;40;RandomWalkRobot;1;45;12;1.0;0.0;21.625;346;718
0;0;975;1;40;RandomWalkRobot;1;45;12;1.0;0.0;21.625;346;738
0;0;1000;1;40;RandomWalkRobot;1;45;12;1.0;0.0;22.875;366;752
1;0;0;1;40;RandomWalkRobot;1;45;12;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;12;1.0;0.1;1.5;24;21
1;0;50;1;40;RandomWalkRobot;1;45;12;1.0;0.1;2.8125;45;41
1;0;75;1;40;RandomWalkRobot;1;45;12;1.0;0.1;3.9375;63;59
1;0;100;1;40;RandomWalkRobot;1;45;12;1.0;0.1;6.25;100;75
1;0;125;1;40;RandomWalkRobot;1;45;12;1.0;0.1;6.625;106;95
1;0;150;1;40;RandomWalkRobot;1;45;12;1.0;0.1;7.9375;127;112
1;0;175;1;40;RandomWalkRobot;1;45;12;1.0;0.1;8.5625;137;134
1;0;200;1;40;RandomWalkRobot;1;45;12;1.0;0.1;9.5625;153;158
1;0;225;1;40;RandomWalkRobot;1;45;12;1.0;0.1;9.5625;153;176
1;0;250;1;40;RandomWalkRobot;1;45;12;1.0;0.1;10.0625;161;194
